Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
7.657138284,6.303027804,5.995916408,1.166936978,1.859898128,1.940052839,2.228976863,3.712215622,3.377043272,2.219028231,1.403359588,1.558560617
7.89888059,6.950457541,6.327992637,1.053987576,1.482182295,1.604197442,1.862392106,3.323432584,2.954708086,1.958559822,1.125725714,1.254959959
8.112872679,7.709428383,6.851806946,1.036035342,1.351098428,1.399727625,1.702170702,2.973684655,2.697026966,1.830820049,1.013201896,1.129597188
8.379054015,8.468288348,7.032165583,1.089210211,1.330552631,1.390434906,1.641023121,2.728077208,2.564557646,1.856485841,0.995564384,1.109152639
8.600347836,8.738407713,7.290270506,1.449258873,1.664195342,1.709634184,1.9522954,2.91524688,2.788490898,2.147124914,1.04881473,1.173761691
8.984451337,9.219440707,7.680557058,2.222670302,2.474804873,2.480046652,2.655973348,3.558801001,3.470645654,3.062095575,1.402707285,1.595546614
9.510991794,9.810689038,8.140286192,2.767047552,3.046343671,3.082502204,3.206742315,4.260532046,4.207015466,3.617106711,2.171991756,2.54335438
10.0734278,10.0982861,11.15332818,2.611274432,2.899307796,3.105831297,3.10228191,4.27332376,4.306796398,3.636031659,2.74837911,3.252518238
10.14975037,8.886977048,8.884471223,2.347064072,2.774331846,3.433602961,3.352334434,4.599356189,4.6517292,3.665255464,2.66571776,3.186560244
9.664228584,8.451188136,8.431174928,2.234972504,2.894171613,4.127848568,3.967658563,5.571096613,5.971365687,4.320092597,2.382882719,3.06553115
11.63507526,8.81014113,10.46649796,2.155550164,3.138193692,4.188940952,4.158401681,5.630096632,6.080584364,4.440237299,2.268622179,3.072193568
9.208337956,5.120993802,8.32323532,2.039951921,3.275955053,4.458875141,4.52186948,6.206240856,6.578195359,4.943828534,2.195298626,3.271726235
8.36442693,3.458369524,7.623041465,1.946774027,3.461792657,4.902255032,4.856779949,6.624248133,7.207239233,5.362888617,2.083957752,3.568277688
8.110824135,2.302430273,7.256482647,1.881198972,3.74427342,5.14406616,5.489103753,7.359910788,7.564049705,6.023420227,1.989732927,3.663039951
7.655167967,2.102103802,6.963345535,1.941812605,4.239210649,5.70890157,5.961136016,8.234682435,8.515235123,6.635455606,1.950070116,3.573434216
7.60909259,2.206953569,6.989078617,2.27193368,4.85993461,6.461391028,5.904741023,9.073914807,9.386489136,7.264381091,2.112338616,3.766260872
7.82939371,2.650772692,7.090392417,3.097698955,5.425979832,7.404371917,6.612378883,11.12810979,10.98228242,8.509200385,2.669499704,4.415778023
10.48774691,3.728163885,9.704070508,3.528633684,5.671574051,7.375855217,6.720124566,10.41313859,10.2880557,8.363258141,3.62516738,5.445939453
8.624468844,4.186992542,7.799827888,3.775373797,5.403957575,6.770761171,6.648748943,9.649685979,9.535688012,8.064651146,4.165783421,6.153385385
7.993106295,4.38451097,7.335150858,4.066825943,5.431606237,6.428374615,6.530026651,8.537462009,8.854962578,7.521410002,4.026743383,5.89384576
7.75978828,4.163731934,7.137581305,3.964170733,5.430503122,6.030292415,6.236680333,8.006551768,7.822312192,6.805155733,3.801024475,5.528613518
7.71279061,3.757125979,6.91360156,3.1265684,4.473544297,5.141083382,5.241813778,6.700762538,6.538165663,5.743051755,3.441186366,4.995730389
7.480998296,4.187435924,6.716131458,2.266536158,3.469629411,3.91131301,4.219944953,5.826868559,5.246581143,4.439273491,2.756245335,4.0276015
7.439954572,4.967675935,6.513057354,1.440678841,2.439863428,2.748592573,3.206435565,4.575755286,3.987712557,3.333878702,2.087217497,3.065162662
7.527959777,5.446384742,6.690045978,1.164765571,1.956437621,2.187050493,2.563626801,3.923436312,3.299749469,2.68273355,1.430889249,2.010175565
7.758822876,6.377132712,7.160551038,1.051378769,1.691118279,1.853412271,2.22663411,3.407407012,2.87253837,2.343065051,1.141244669,1.574378631
7.98993729,7.120670195,7.544752615,1.03293395,1.564043238,1.600067888,2.042545533,3.038990392,2.599590111,2.096069799,1.024383314,1.330970415
8.309879404,7.750253167,7.508142742,1.085968335,1.532803339,1.50617075,1.954933467,2.886583905,2.440423351,2.009489522,1.00503773,1.285314699
8.602926292,8.393142048,7.504797998,1.444746858,1.862406446,1.812036142,2.192517617,2.984833517,2.617304888,2.29570883,1.066792682,1.280801938
9.048369138,9.09459711,7.847732682,2.21597847,2.679321972,2.55645568,2.868033988,3.615057947,3.150588942,2.927256309,1.446501313,1.698768379
12.53375977,9.858833019,8.164074701,2.758892237,3.049460502,3.13656127,3.404318263,4.313007153,3.880206011,3.571089031,2.273790078,2.731027903
13.63566452,10.29830072,10.92597663,2.604460685,3.063475185,3.124279366,3.23814486,4.218706241,3.914938524,3.780466317,2.886995929,3.336114407
10.87480267,8.57569732,8.831600859,2.340976021,3.029957522,3.364636915,3.320992635,4.498727446,4.225269872,3.84299642,2.829725253,3.500652619
