Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
1.578236996,8.017256978,3.912707837,1.470636302,1.153925677,2.637474059,3.06119113,3.160812766,3.581106969,2.628512904,1.399217613,1.532432324
1.46003641,8.259434941,4.386838374,1.181943839,1.044319441,2.3292171,2.686052599,2.708850233,3.226639065,2.359528313,1.122100484,1.241932898
1.748444771,8.50364731,4.86771035,1.064000128,1.025455327,2.170651881,2.452818632,2.409340407,3.029037606,2.215676226,1.009972091,1.122140582
2.022820282,8.706230629,5.339781217,1.043987092,1.072000026,2.101353372,2.338058617,2.201510616,2.922050302,2.176834581,0.992181498,1.104453026
2.272376634,9.036165672,5.721403315,1.106673911,1.402677986,2.424497846,2.545223098,2.427583043,3.184044443,2.518185492,1.045294229,1.330579244
2.531594625,9.40904305,6.09010711,1.493850996,2.091676093,3.124887483,3.148770829,2.906800865,3.917762889,3.462168818,1.397627886,2.232626107
3.00703729,9.741963309,6.533460508,2.328604951,2.554273131,3.72817121,3.93013729,3.636521784,4.51439974,4.257804107,2.163767533,6.159440955
4.255832994,10.25730961,6.771106337,2.910100999,2.405588053,3.645909041,4.036188236,3.70143256,4.315705923,4.381567563,2.739745733,4.976547547
3.2645345,10.16801023,6.606997528,2.78043043,2.215815723,3.946573459,4.373811982,3.788291621,4.216213503,4.657578641,2.657338376,3.05805096
2.875831375,9.8428936,6.283514125,2.531733478,2.128322909,4.65199364,5.382362015,4.289627796,4.17293101,5.444752798,2.374678986,2.630612598
2.724743289,12.167092,8.163842804,2.417203531,2.148293572,4.622249129,5.418565807,4.219389652,4.211239994,5.541380003,2.260579285,2.628083541
2.619596656,9.935480876,5.987373544,2.326548216,2.313438349,4.60441631,5.624926255,4.480431003,4.543370229,5.775381802,2.187670027,2.405121812
2.47192599,9.323347692,5.144855066,2.192279936,2.425746726,4.846374072,6.010819998,4.776107896,4.927784335,6.11291701,2.077025701,2.282389304
2.354252898,9.104813884,3.876280756,2.08358497,2.60755496,5.159792532,6.622445322,5.062563704,5.55229621,6.570030668,1.982527239,2.185283663
2.285705748,8.956833748,3.407206945,2.057373161,2.714594877,5.501866276,7.360587219,5.70297684,5.912927458,6.911643964,2.150872581,2.148370427
2.416030037,9.337731154,3.026861447,2.154079475,3.050249729,5.957192649,8.039486717,6.266750272,6.547411868,7.378299803,2.424368029,2.325363647
2.96292451,9.49409359,3.161476754,2.544196183,3.696413256,6.762428715,9.235691626,7.124634245,7.726298715,8.672347897,2.671199469,2.946683848
3.978327736,12.99908168,5.151221413,3.04400134,4.142012022,6.623314407,8.869684849,7.067857404,7.822200128,8.577078868,3.616784055,3.997312695
4.666424283,10.66638584,3.89676026,3.596979242,4.207059278,6.395064569,8.466469302,6.82337667,7.59151779,8.484423503,4.600305905,4.552280209
4.637072905,10.65498725,3.978173599,3.782303476,4.396572662,6.231221397,8.104956006,6.634789048,7.653378526,8.147936565,4.212697052,4.312618867
4.295481251,10.51959553,3.958289575,4.045449129,4.567947074,6.163307581,7.232829426,6.553414273,7.171187118,7.330766879,3.793434368,4.064962918
3.893041466,10.42603964,3.671352817,3.889278456,3.641074126,5.396524005,6.016205362,5.454206368,6.176147408,6.184140735,3.434228921,3.68928554
3.138360821,10.26069273,3.744794942,2.962995086,2.78160534,4.280528408,4.889247795,4.367870464,4.972813044,5.171003714,2.870522329,2.967263251
3.232741617,10.24331153,3.917450017,2.209110783,1.83627459,3.242265455,3.767878469,3.079153138,3.817481011,4.058946253,2.08148457,2.266870552
4.145956831,10.63338061,4.115304604,1.181262168,1.41720604,2.758926695,3.168724868,2.632233704,3.210894825,3.487650844,1.400881485,1.561943052
4.746990703,11.38515424,4.567105172,1.063495451,1.182492784,2.404572941,2.74409408,2.215819182,2.811183265,3.067778436,1.123379167,1.25874965
5.486031328,11.75256137,5.286343646,1.043831553,1.058880209,2.235112463,2.57222611,2.05946642,2.564219274,2.886351655,1.01108025,1.133460399
6.114156635,11.8086536,5.97729018,1.106191081,1.070235701,2.168346183,2.514583514,1.941885511,2.477651246,2.819740355,0.994088283,1.113660403
6.654922276,11.60109982,6.631787724,1.492859313,1.399965441,2.443547435,2.769881141,2.173496403,2.752004012,3.125121101,1.04709569,1.178349609
7.121547326,12.11443854,7.461419745,2.326188791,2.189036126,3.169810233,3.423859524,2.868559278,3.455239768,4.006563756,1.400496713,1.978289561
8.117248369,12.55948253,11.62070987,2.908575077,2.749706719,3.773134172,4.023155625,3.467339394,4.273682417,4.758029646,2.168416339,5.19807553
11.36353199,16.2404533,8.965336232,2.778731042,2.561222345,3.686033399,4.075781776,3.528851865,4.263929938,4.824762456,2.744160986,6.298436672
8.947781693,13.95711851,7.056274962,2.530763765,2.345550992,3.965663458,4.106371115,3.813356333,4.297739964,4.695742872,2.660546557,3.170207927
8.591580047,13.5481879,5.370243422,2.418055507,2.545180383,4.739700776,4.654686282,4.386127127,4.475225687,5.566476221,2.376727459,2.818277647
9.959039973,13.34123554,5.589094906,2.328384228,2.561825675,4.589106253,4.793952842,4.393838679,5.083234032,5.538792358,2.261566556,2.674477676
7.326478077,12.6184432,3.543558889,2.194426559,2.584448509,4.808126534,4.936641419,4.412323288,5.483398171,6.072794114,2.485871903,2.577676974
6.905359796,12.45129221,2.30379559,2.085999917,2.704283662,5.04050394,5.393575821,4.879289508,5.607949288,6.653035076,2.706213808,2.435870593
6.298485203,12.45351622,2.00117641,2.007568549,2.79420881,5.354966124,5.819408034,5.180628447,6.071963118,6.730267285,2.975358322,2.322800791
5.640869775,12.67163415,1.930492406,2.064564252,3.208176596,6.065543415,6.198708708,5.427977746,6.734037369,7.044908819,3.232100278,2.271882792
5.331238672,12.75145051,2.011387378,2.362208617,3.606318837,6.584037375,6.664326541,5.916886346,6.523074907,7.471266759,3.44058727,2.443592314
5.957072863,12.88144834,2.376483724,2.901110621,4.355533269,7.498559164,7.343951535,6.629441038,7.895125995,8.494955681,3.931642928,3.073231268
9.105263676,16.55082565,3.091510723,3.227310106,4.679305561,7.153822969,7.21788916,6.657278205,7.763346345,8.532648535,4.47701479,4.135939703
7.249970214,14.27731545,3.674375607,3.435223895,4.74025058,6.775285841,6.935402977,6.498917071,7.255769323,8.663703923,5.19820888,4.71107002
6.962266478,13.76798506,3.974069627,3.737417964,5.023005239,6.532504766,6.682541213,6.480135859,7.292178702,8.317913884,4.889866746,4.522893072
7.057222642,13.50116523,3.954837297,3.659763126,5.140615234,6.48553411,6.607978875,6.378307529,6.732635457,7.638942657,4.471557199,4.24007719
7.518703262,13.25707254,3.576753116,2.943947434,4.349351277,5.567562757,5.696629275,5.393428271,5.708979396,6.603971854,3.892845638,3.840708939
7.54756487,13.36109053,2.879550646,2.211862762,3.445451852,4.459205954,4.708894683,4.279834058,4.650856161,5.357962064,2.889690277,3.086885417
7.902483644,13.68758769,2.581795145,1.47317426,2.498550606,3.27869516,3.524617052,3.274231126,3.570763343,4.120728848,2.082700614,2.336669599
7.998717493,13.85900401,2.869609783,1.170695732,2.095941192,2.725151579,2.943809064,2.759310901,3.025629239,3.663323653,1.401235501,1.560974327
7.793029772,14.13411892,3.375967406,1.0571725,1.837638979,2.387769792,2.514787544,2.46351079,2.714955311,3.336626742,1.123420245,1.258229304
8.383606389,14.34678934,3.868999721,1.039122624,1.747772012,2.14803319,2.360794335,2.21179669,2.596181399,3.168121006,1.010937683,1.133279278
8.889307912,14.39346062,4.463566271,1.092439806,1.753154408,2.063137178,2.188790007,2.131031205,2.496065582,3.005183998,0.993739696,1.113410721
9.213571564,14.6815977,5.128490422,1.452377253,2.12863755,2.335485629,2.443268585,2.382888424,2.788743565,3.305981123,1.047303946,1.178014168
10.1104417,15.43158037,5.844543732,2.225645773,2.9907953,3.086613154,3.156025255,3.104700803,3.638221672,4.221812716,1.401368088,1.600134622
14.07874507,15.99438879,9.873006409,2.769190112,3.523497214,3.841960449,3.747918228,3.672168687,4.321168548,5.057908323,2.171053981,3.636029462
14.88284658,16.34943359,7.22917391,2.614560624,3.280415494,3.843061172,3.734785352,3.677183566,4.366928288,4.917064231,2.747343995,3.257251202
11.56687736,16.08222228,5.098488188,2.350548116,3.132462539,3.866995383,4.027482425,3.579388114,4.383370441,4.941454348,2.66323926,3.172957654
8.542378959,15.44204924,3.602115082,2.238831147,3.234631042,4.79782469,4.789484238,4.175392633,5.131871525,5.439809956,2.401365386,2.821411972
9.694109338,18.69198939,3.249521104,2.159074813,3.355551403,4.784042598,4.793369293,4.22388907,5.121353301,5.784604539,2.633038499,2.696545825
6.275207292,15.6838042,2.222564816,2.04313238,3.599936603,4.883014142,5.203027042,4.013347604,5.69350689,6.225790639,2.906024427,2.581992384
4.936018138,14.14684313,2.0977038,1.949791848,3.738256656,5.132704183,5.693013081,4.558455884,5.99574333,6.235740489,3.139890989,2.440914828
3.929497985,13.3857622,1.999317597,1.884717198,3.933534036,5.398200113,6.340641865,5.126239977,6.506410016,6.955896766,3.443095101,2.32784374
3.100093179,12.27325917,1.928455227,1.945572749,4.187686227,6.020477885,6.739772574,5.619144721,6.863431334,7.43407719,3.687176169,2.276959568
2.888082865,11.96976588,2.009476688,2.235480245,4.547601978,6.632731992,7.528031476,5.999392999,6.702052907,7.988893081,3.882513324,2.449998384
3.781849818,11.83086303,2.375191136,2.762778122,5.375780869,7.747249527,8.259927556,7.068476066,6.848106671,9.127721218,4.398897767,3.079475155
