Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00168,0.009621,0.010314,0.008603,0.006093,0.003967,0.001556,0,0
0.000352,0.001036,0.017216,0.017169,0.036438,0.037498,0.033966,0.020177,0.017386,0.031447,0.012701,0.012757
0.007571,0.009667,0.055615,0.053075,0.066792,0.066745,0.063599,0.063693,0.040808,0.066292,0.033776,0.060515
0.015886,0.025183,0.084984,0.022622,0.091029,0.089689,0.07421,0.08707,0.085805,0.091398,0.038089,0.092452
0.022318,0.021729,0.106686,0.071852,0.107364,0.106248,0.072653,0.104318,0.104063,0.107661,0.047392,0.113365
0.026376,0.024011,0.118818,0.067017,0.116008,0.072039,0.112666,0.114401,0.114207,0.116357,0.075208,0.123949
0.027546,0.038814,0.122108,0.048685,0.116837,0.115681,0.115097,0.117088,0.116009,0.116789,0.033205,0.125117
0.031345,0.047008,0.117023,0.080245,0.110821,0.111123,0.110922,0.112483,0.110522,0.108448,0.041442,0.116931
0.023649,0.048051,0.103767,0.062238,0.097177,0.099912,0.100295,0.101216,0.04746,0.092054,0.086193,0.099476
0.024573,0.024154,0.066937,0.063642,0.07719,0.081868,0.082993,0.029679,0.02236,0.066638,0.06068,0.072369
0.006642,0.015195,0.052438,0.054382,0.051694,0.057329,0.059511,0.039118,0.04309,0.037421,0.026596,0.032651
0,0.005901,0.015291,0.021885,0.02338,0.027169,0.029864,0.028234,0.018918,0.007201,0,0
0,0,0,0.000695,0.002963,0.005079,0.006446,0.005446,0.000462,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.002778,0.009184,0.010301,0.008096,0.006205,0.004092,0.001365,0,0
0.001278,0.000638,0.005023,0.012375,0.015249,0.037345,0.034342,0.031022,0.030759,0.029407,0.009525,0.011265
0.03696,0.00178,0.012608,0.063269,0.038726,0.013167,0.037457,0.061112,0.063337,0.036772,0.060392,0.055401
0.069741,0.002774,0.018465,0.089659,0.090497,0.071874,0.063422,0.08424,0.088606,0.09157,0.087282,0.085195
0.092503,0.005396,0.023547,0.10894,0.108576,0.074705,0.063281,0.075802,0.106745,0.108029,0.106185,0.103963
0.106825,0.008519,0.023051,0.120475,0.118361,0.111895,0.080815,0.04984,0.116423,0.11646,0.073553,0.113696
0.039447,0.02138,0.045755,0.122787,0.120957,0.113884,0.102111,0.091966,0.118479,0.116787,0.116667,0.114423
0.088285,0.021317,0.033982,0.118329,0.115494,0.109038,0.111404,0.031889,0.11305,0.110057,0.108286,0.107413
0.08707,0.016215,0.044931,0.10556,0.070724,0.097646,0.100956,0.057936,0.100313,0.095742,0.09156,0.090918
0.063719,0.013313,0.027115,0.066282,0.077075,0.079551,0.064465,0.077398,0.078998,0.07364,0.0647,0.064519
0.041307,0.008315,0.011525,0.049957,0.050085,0.055535,0.060558,0.050445,0.050933,0.04246,0.029491,0.026958
0,0.003937,0.006818,0.018563,0.015303,0.02672,0.030111,0.028317,0.019287,0.008473,0,0
0,0,0,0.000692,0.002376,0.005842,0.006084,0.004459,0.00046,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000166,0.000407,0.010557,0.007766,0.005912,0.003981,0.00159,0,0
0.000987,0.005082,0.001234,0.003469,0.028567,0.036847,0.033922,0.030855,0.029433,0.031872,0.010661,0.006885
0.047039,0.027619,0.021246,0.009032,0.025776,0.065395,0.063293,0.061165,0.06184,0.067317,0.01495,0.005758
